price,Brand,num_votes,Ratings,thickness,weight,warranty,screen_size,ppi,threads,ram,antiglare1,aspect_ratio1,touch_screen1,cores1,battery_capacity,battery_cell,hdmi1,ethernet,multi_card_reader,thunderbolt,display_port,vga,backlit,fingerprint_sensor,inbuilt_microphone,usb2,usb3,typec,processor_gen,processor_brand,processor_model,graphics_brand,graphics_capacity,graphics_model,everyday_use,business,performance,gaming,resolution_width,resolution_height,hdd,ssd,laptop_model
66500,Lenovo,74.0,4.7,17.9,1.55,1.0,14.0,162,16.0,16,1,,1,8.0,52.5,,1,0,1,0,0,0,1,1,1,,2.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,1920.0,1200.0,,512.0,Lenovo IdeaPad Flex 5 82R900D9IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home)
144990,Asus,83.0,4.15,22.3,2.0,1.0,16.0,189,20.0,16,1,16:10 Aspect Ratio,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,12.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,2560.0,1600.0,,1024.0,Asus ROG Zephyrus G16 2023 GU603ZU-N3023WS Laptop (12th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph)
43990,HP,85.0,4.1,0.0,1.69,1.0,15.6,141,8.0,16,1,,0,6.0,,3.0,1,0,1,0,0,0,0,0,1,,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP 15s-fy5004TU Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home)
70990,Asus,107.0,4.6,18.9,1.8,1.0,16.0,142,12.0,16,1,16:10 Aspect Ratio,0,8.0,50.0,3.0,1,0,1,0,0,0,1,1,1,,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,1920.0,1200.0,,512.0,Asus Vivobook 16X 2023 K3605ZF-MBN543WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
64990,Lenovo,65.0,4.5,17.8,1.55,1.0,14.0,162,12.0,16,0,,1,6.0,52.5,,1,0,1,0,0,0,1,1,1,,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1200.0,,512.0,Lenovo IdeaPad Flex 5 82XX007KIN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home)
72990,Asus,69.0,4.7,19.9,1.8,1.0,15.6,141,12.0,16,1,16:9 Aspect Ratio,0,6.0,50.0,3.0,1,0,0,0,0,0,1,1,1,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,1920.0,1080.0,,512.0,Asus Vivobook Pro 15 M6500QC-LK542WS Laptop (AMD R5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph)
114990,Acer,70.0,4.3,27.9,2.8,1.0,16.0,142,16.0,8,1,16:10 Aspect Ratio,0,8.0,90.0,4.0,1,1,0,1,0,0,1,0,1,1.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,1,0,0,0,1920.0,1200.0,,512.0,Acer Nitro 16 AN16-41 2023 Gaming Laptop (AMD Ryzen 7 7840HS/ 8GB/ 512GB SSD/ Win11 Home/ 8GB Graph)
302990,Dell,105.0,4.7,0.0,3.23,1.0,16.0,216,24.0,32,1,16:9 Aspect Ratio,0,12.0,86.0,6.0,1,1,1,1,1,0,1,0,1,,2.0,2.0,7.0,amd,5,nvidia,12.0,rtx4080,0,0,0,1,1920.0,1200.0,,2048.0,Dell Alienware m16 Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 2TB SSD/ Win 11/ 12GB Graph)
129990,Acer,83.0,4.75,27.9,2.8,1.0,16.0,142,16.0,16,1,16:10 Aspect Ratio,0,8.0,90.0,4.0,1,1,0,1,0,0,1,0,1,1.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,1,0,0,0,1920.0,1200.0,,512.0,Acer Nitro 16 AN16-41 Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph)
57990,Acer,80.0,4.65,0.0,1.75,1.0,15.6,141,12.0,16,1,16:9  Aspect Ratio,0,10.0,50.0,3.0,1,1,0,1,0,0,1,0,1,,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,1920.0,1080.0,,512.0,Acer Aspire 5 15 A515-58M Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graphic)
98999,LG,90.0,4.6,0.0,0.999,1.0,14.0,162,16.0,16,1,16:10 Aspect Ratio,0,12.0,72.0,,1,0,0,1,0,0,1,1,1,,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1200.0,1920.0,,512.0,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11)
69990,Dell,81.0,4.1,19.3,1.37,1.0,14.0,157,8.0,8,1,16:9 Aspect Ratio,0,4.0,42.0,3.0,1,1,0,0,0,0,0,0,1,,2.0,2.0,10.0,intel,i5,intel,,Integrated,0,0,0,0,1920.0,1080.0,,512.0,Dell Latitude 5420 Business Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro)
79990,Fujitsu,111.0,4.7,17.0,0.908,2.0,14.0,162,12.0,16,1,16:10 Aspect Ratio,0,10.0,64.0,4.0,1,1,0,0,0,0,1,1,1,,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,1,0,0,1920.0,1200.0,,512.0,Fujitsu UH-X 4ZR1L12857 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11)
79990,Fujitsu,110.0,4.0,17.0,0.908,2.0,14.0,162,16.0,16,1,16:10 Aspect Ratio,0,12.0,64.0,4.0,1,1,0,0,0,0,1,1,1,,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,1920.0,1200.0,,512.0,Fujitsu UH-X 4ZR1L12856 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11)
126800,HP,67.0,4.1,0.0,,1.0,16.0,142,12.0,16,1,,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i5,nvidia,4.0,t550,1,0,0,0,1920.0,1200.0,,1024.0,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 4GB Graphics)
81900,Asus,107.0,4.75,19.9,1.8,1.0,15.6,141,16.0,16,1,16:9 Aspect Ratio,0,8.0,50.0,3.0,1,0,0,0,0,0,1,1,1,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,1920.0,1080.0,,512.0,Asus Vivobook Pro 15 M6500QC-LK742WS Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph)
131684,HP,52.0,4.0,0.0,,1.0,14.0,142,12.0,16,1,,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i7,nvidia,4.0,t550,1,0,0,0,1920.0,1200.0,,512.0,HP ZBook 2023 Firefly G9 14 Workstation Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics)
125900,HP,107.0,4.6,0.0,,1.0,14.0,162,12.0,16,1,,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,1920.0,1200.0,,1024.0,HP ZBook Firefly 14 G9 2023 WUXGA Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 )
32990,HP,52.0,4.5,17.9,1.69,1.0,15.6,112,4.0,8,0,,0,4.0,41.0,3.0,1,0,1,0,0,0,0,0,1,,2.0,1.0,,intel,7,intel,,Integrated,0,0,1,0,1366.0,768.0,,512.0,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home)
127790,HP,105.0,4.3,19.9,1.8,1.0,16.0,142,12.0,16,1,,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,1920.0,1200.0,,1024.0,HP ZBook Firefly 16 G9 Workstation PC Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11)
113612,HP,63.0,4.15,0.0,,1.0,16.0,142,12.0,16,1,,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,1920.0,1200.0,,1024.0,HP ZBook Firefly 16 G9 2023 WUXGA Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11)
108625,HP,62.0,4.4,0.0,,1.0,14.0,162,16.0,16,1,,0,12.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,1920.0,1200.0,,512.0,HP ZBook Firefly 14 G9 2023 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11)
272709,HP,82.0,4.2,19.0,1.73,1.0,16.0,283,20.0,32,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i9,nvidia,16.0,rtx3080ti,0,1,0,0,,,,1024.0,HP ZBook Studio G9 WUXGA 16 Workstation Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph)
233498,HP,72.0,4.2,19.0,1.73,1.0,16.0,283,20.0,32,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i9,nvidia,6.0,rtx3060,0,1,0,0,3840.0,2400.0,,1024.0,HP ZBook Studio G9 16 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 6GB Graph)
390914,HP,73.0,4.25,19.0,1.73,1.0,16.0,283,20.0,32,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i9,nvidia,12.0,rtx3080ti,0,1,0,0,3840.0,2400.0,,1024.0,HP ZBook Studio G9 2023 Workstation WQUXGA Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB Graph)
230593,HP,80.0,4.05,19.0,1.73,1.0,16.0,283,20.0,16,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i7,nvidia,6.0,rtx3060,0,1,0,0,1920.0,1200.0,,1024.0,HP ZBook Studio G9 16 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph)
128699,LG,55.0,4.75,16.8,1.19,1.0,16.0,189,16.0,16,1,16:10 Aspect Ratio,0,12.0,80.0,,1,0,0,1,0,0,1,1,1,,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,1600.0,2560.0,,1024.0,LG Gram 16 2023 16Z90R-G.CH78A2 Laptop (13th Gen Core i7/ 16GB/1TB SSD/ Win11)
278712,HP,91.0,4.35,19.0,1.73,1.0,16.0,283,20.0,16,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i7,nvidia,8.0,rtx3070ti,0,1,0,0,3840.0,2400.0,,1024.0,HP ZBook Studio G9 Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph)
25490,Lenovo,91.0,4.45,0.0,1.3,1.0,11.6,135,2.0,4,1,,0,2.0,,2.0,1,0,1,0,0,0,0,0,1,,2.0,,,intel,7,intel,,Integrated,1,0,0,0,1366.0,768.0,,256.0,Lenovo IdeaPad 1 82V6005CIN Laptop (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home)
119990,Asus,74.0,4.1,0.0,,1.0,14.0,216,16.0,16,1,16:10 Aspect Ratio,0,8.0,,4.0,1,0,0,1,0,0,1,1,1,,2.0,2.0,6.0,amd,3,nvidia,6.0,rtx3050,0,0,0,1,2560.0,1600.0,,512.0,Asus ROG Zephyrus G14 GA402NJ-L8094WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph)
239761,HP,101.0,4.5,19.0,1.73,1.0,16.0,283,20.0,16,1,,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,1,,1.0,3.0,12.0,intel,i7,nvidia,8.0,rtx3070ti,0,1,0,0,1920.0,1200.0,,1024.0,HP ZBook Studio G9 WUXGA Workstation Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph)
152499,LG,63.0,4.45,16.95,1.48,1.0,16.0,189,16.0,16,0,16:10 Aspect Ratio,1,12.0,80.0,,0,0,0,1,0,0,1,1,1,,1.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,1600.0,2560.0,,1024.0,LG gram360 16 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11)
78299,LG,94.0,4.05,16.3,1.6,1.0,16.0,142,12.0,16,1,16:10 Aspect Ratio,1,6.0,72.0,,1,0,0,0,0,0,1,1,1,,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1200.0,,512.0,LG UltraPC 16 16U70R-G.AH56A2 Laptop (AMD Ryzen5-7530U/ 16GB/ 512GB SSD/ Win11)
50990,HP,83.0,4.6,18.1,1.69,1.0,15.6,100,8.0,8,1,,0,,47.0,2.0,0,0,0,0,0,0,0,0,1,,1.0,2.0,,intel,i3,intel,,Integrated,0,0,1,0,1366.0,768.0,,256.0,HP Chromebook 15a-nb0002TU Laptop ( Intel Core i3-N305/ 8GB/ 256GB eMMC/ Chrome OS)
56490,Lenovo,101.0,4.15,0.0,,1.0,15.6,134,12.0,16,1,,0,10.0,45.0,3.0,1,0,1,0,0,0,0,0,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,1920.0,1080.0,,512.0,Lenovo IdeaPad Slim 3i 82RK00LXIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home)
69990,Acer,105.0,4.2,26.9,2.5,1.0,15.6,141,12.0,16,1,16:9 Aspect Ratio,0,8.0,57.5,4.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,1920.0,1080.0,,512.0,Acer Nitro 5 AN515-58 UN.QFHSI.026 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph)
63990,Asus,105.0,4.55,19.9,1.7,1.0,15.6,141,12.0,16,1,16:09 Aspect Ratio,0,10.0,42.0,3.0,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11)
114990,Asus,111.0,4.65,20.0,1.8,1.0,16.0,283,16.0,16,1,16:10 Aspect Ratio,0,10.0,50.0,3.0,1,0,1,0,0,0,1,1,1,,2.0,1.0,12.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,1920.0,1200.0,,512.0,Asus Vivobook 16X 2023 K3605ZV-MB741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph)
27490,HP,78.0,4.3,17.9,1.47,1.0,15.6,100,4.0,8,0,,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1,,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,1366.0,768.0,,512.0,HP 255 G8 6E3Z0PA Laptop (Ryzen 3 3250U/ 8GB/512GB SSD/ Dos)
60210,Dell,108.0,4.15,19.5,1.59,1.0,14.0,141,12.0,8,1,16:10 Aspect Ratio,0,10.0,54.0,4.0,1,0,1,0,0,0,1,1,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,1920.0,1200.0,,1024.0,Dell Inspiron 14 5430 2023 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11)
102990,HP,54.0,4.25,23.9,2.32,1.0,16.1,182,12.0,16,1,,0,8.0,,6.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,2560.0,1440.0,,512.0,HP Omen 16-wd0880TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph)
109999,HP,111.0,4.6,23.9,2.32,1.0,16.1,182,12.0,16,1,16 : 9 Aspect Ratio,0,8.0,83.0,6.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,2560.0,1440.0,,512.0,HP Omen 16-wd0990TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph)
71990,Infinix,119.0,4.5,16.95,1.8,1.0,15.6,141,20.0,32,0,,0,14.0,70.0,,1,0,0,0,0,0,1,1,1,2.0,2.0,,13.0,intel,i7,intel,,Integrated,0,0,1,0,1920.0,1080.0,,1024.0,Infinix Zerobook 13 ZL513 2023 Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11 Home)
19990,Infinix,1047.0,4.1,18.15,1.76,1.0,15.6,141,4.0,4,1,,0,4.0,40.0,,1,0,0,0,0,0,1,0,1,,2.0,2.0,11.0,intel,5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,128.0,Infinix INBook Y1 Plus Neo 2023 XL30 Laptop (Intel Celeron N5100/ 4GB/ 128GB SSD/ Win 11 Home)
56990,Lenovo,70.0,4.4,0.0,1.5,2.0,14.0,157,12.0,8,1,,0,10.0,45.0,3.0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,1920.0,1080.0,,512.0,Lenovo S14 Gen 3 82TW001CIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11)
23990,Lenovo,118.0,4.3,17.9,1.3,1.0,14.0,135,2.0,8,1,16:9 Aspect Ratio,0,2.0,,,1,0,1,0,0,0,0,0,1,,2.0,1.0,4.0,intel,7,intel,,Integrated,0,0,1,0,1366.0,768.0,,256.0,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop (Celeron Dual Core/ 8GB/ 256GB SSD/ Win11 Home)
57990,MSI,184.0,4.2,0.0,1.86,2.0,15.6,141,16.0,16,1,,0,8.0,,3.0,1,1,0,1,0,0,1,0,1,,3.0,1.0,11.0,intel,i7,nvidia,4.0,gtx1650,0,0,1,0,1920.0,1080.0,,512.0,MSI Thin GF63 11SC-1462IN Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
130800,Lenovo,106.0,4.05,18.0,1.53,1.0,14.0,157,8.0,16,1,16:9 Aspect Ratio,0,4.0,,3.0,1,1,0,1,0,0,1,0,1,,2.0,1.0,11.0,intel,i7,nvidia,2.0,mx450,0,1,0,0,1920.0,1080.0,,512.0,Lenovo ThinkPad T14 Gen 2 20W0S16Q00 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 2GB Graph)
75990,MSI,96.0,4.05,0.0,,2.0,15.6,141,12.0,16,1,,0,8.0,,3.0,1,1,0,0,0,0,1,0,1,1.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,1920.0,1080.0,,512.0,MSI Katana GF66 12UCOK 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
44990,Lenovo,59.0,4.05,0.0,1.41,1.0,14.0,157,8.0,8,1,16:9 Aspect Ratio,0,4.0,45.0,3.0,1,1,0,0,0,0,1,1,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,1920.0,1200.0,,512.0,Lenovo ThinkPad E14 21JRS00Y00 Laptop (AMD Ryzen 3 7330U/ 8GB/ 512GB SSD/ Win11 Home)
94990,Asus,75.0,4.3,20.0,1.8,1.0,16.0,283,12.0,16,1,16:10 Aspect Ratio,0,8.0,63.0,3.0,1,0,1,0,0,0,1,1,1,,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,1920.0,1200.0,,512.0,Asus Vivobook 16X 2023 K3605ZU-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph)
73990,Asus,76.0,4.55,0.0,1.7,1.0,15.6,141,12.0,16,1,16:9 Aspect Ratio,0,10.0,50.0,,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,Asus Vivobook 15 OLED 2023 X1505VAU-LK543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home)
63990,Asus,86.0,4.15,19.9,1.7,1.0,15.6,141,12.0,16,1,16:09 Aspect Ratio,0,10.0,42.0,3.0,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,Asus Vivobook 15 2023 X1504VA-NJ543WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11)
57990,Lenovo,4046.0,4.3,24.2,2.25,1.0,15.6,141,8.0,16,1,16:9 Aspect Ratio,0,4.0,,3.0,1,1,0,0,0,0,1,0,1,,2.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,1920.0,1080.0,,512.0,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
57990,Lenovo,4046.0,4.3,24.2,2.25,1.0,15.6,141,8.0,16,1,16:9 Aspect Ratio,0,4.0,,3.0,1,1,0,0,0,0,1,0,1,,2.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,1920.0,1080.0,,512.0,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
54990,Lenovo,113.0,4.05,0.0,1.41,1.0,14.0,157,12.0,8,1,16:9 Aspect Ratio,0,6.0,45.0,3.0,1,1,0,0,0,0,1,1,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,1920.0,1200.0,,512.0,Lenovo ThinkPad E14 21JRS00T00 Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home)
87680,HP,89.0,4.25,18.4,2.14,1.0,15.6,141,16.0,16,0,,1,8.0,55.0,4.0,1,0,1,0,0,0,1,0,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP Envy x360 15-fh0019AU Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home)
79490,HP,66.0,4.5,18.4,2.14,1.0,15.6,141,12.0,16,0,,1,6.0,55.0,4.0,1,0,1,0,0,0,1,0,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP Envy x360 15-fh0015AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home)
96990,HP,74.0,4.6,18.4,2.14,1.0,15.6,141,12.0,16,0,,1,10.0,55.0,4.0,1,0,1,0,0,0,1,0,1,,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP Envy x360 15-fe0028TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home)
88680,HP,106.0,4.1,18.4,2.14,1.0,15.6,141,12.0,16,0,,1,10.0,55.0,4.0,1,0,1,0,0,0,1,0,1,,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP Envy x360 15-fe0027TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home)
87490,HP,53.0,4.6,18.4,2.14,1.0,15.6,141,12.0,16,0,,1,6.0,55.0,4.0,1,0,1,0,0,0,1,0,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP Envy x360 15-fh0016AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home)
44927,Lenovo,74.0,4.0,17.9,1.62,1.0,15.6,157,4.0,8,1,16:9 Aspect Ratio,0,2.0,47.0,3.0,1,0,1,0,0,0,1,1,1,,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,Lenovo IdeaPad Slim 3 2023 82X70033IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11)
69990,Asus,96.0,4.4,18.9,1.4,1.0,14.0,243,12.0,16,1,16:10 Aspect Ratio,0,8.0,63.0,3.0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,2880.0,1800.0,,512.0,Asus Vivobook 14X K3405ZFB-KM541WS Laptop (12th Gen Core i5 /16GB/512GB SSD/Win11)
107767,HP,80.0,4.15,17.0,1.41,1.0,14.0,243,20.0,16,1,,0,14.0,51.0,3.0,1,0,0,0,0,0,1,1,1,,2.0,2.0,12.0,intel,i7,intel,,Integrated,0,0,1,0,2880.0,1800.0,,512.0,HP Pavilion Plus 14-eh1047TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11)
38390,Dell,69.0,4.3,19.0,1.69,1.0,15.6,141,4.0,8,1,,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1,1.0,2.0,,11.0,intel,i3,intel,,Integrated,1,0,0,0,1920.0,1080.0,1024.0,0.0,Dell Vostro 15 3510 Laptop (11th Gen Core i3/ 8GB/ 1TB 256GB SSD/ Win11 Home)
39990,HP,77.0,4.4,17.9,1.4,1.0,14.0,141,8.0,8,1,,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP 14-em0025AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home)
58299,Dell,117.0,4.15,0.0,,1.0,14.0,162,8.0,8,1,16:10 Aspect Ratio,1,6.0,54.0,4.0,1,0,1,1,0,0,1,1,1,,1.0,2.0,13.0,intel,i3,intel,,Integrated,1,0,0,0,1920.0,1200.0,,1024.0,Dell Inspiron 7430 2 in 1 Laptop (13th Gen Core i3/ 8GB/ 1TB SSD/ Win11)
52990,HP,56.0,4.4,17.0,1.41,1.0,14.0,157,8.0,16,1,,0,4.0,,3.0,1,0,0,0,0,0,1,1,1,,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,1920.0,1080.0,,512.0,HP 14-em0027AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home)
59990,Lenovo,69.0,4.2,0.0,1.41,1.0,14.0,157,12.0,16,1,16:9 Aspect Ratio,0,6.0,45.0,3.0,1,1,0,0,0,0,1,1,1,,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,1920.0,1080.0,,512.0,Lenovo ThinkPad E14 21JRS00U00 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home)
59990,Lenovo,475.0,4.2,24.2,2.25,1.0,15.6,141,12.0,16,1,16:9 Aspect Ratio,0,6.0,,,1,1,0,0,0,0,1,0,1,,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,1920.0,1080.0,,512.0,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph)
